k_lag,direction,coef,t_stat,p_value,r_squared,n_obs,n_days,n_members_used,n_params,n_active,group,etf,mode,bar_freq,bar_sec,is_primary_bar,K_chosen,n_active_bars,n_members,p_fdr
6,kalshi_leads_etf,-1.945817024420406e-06,-7.807272234285565,5.843895337979982e-15,0.0359861410025224,10893,16,6,28,223,ELECTION_trump_fav,VFH,calendar,1min,60,False,8,239,6,4.967311037282985e-14
7,kalshi_leads_etf,-6.275905540092064e-06,-23.82889228741461,1.6763841744416912e-125,0.0359861410025224,10893,16,6,28,223,ELECTION_trump_fav,VFH,calendar,1min,60,False,8,239,6,2.849853096550875e-124
8,kalshi_leads_etf,3.393776927703913e-06,6.85826552670226,6.970161663690408e-12,0.0359861410025224,10893,16,6,28,223,ELECTION_trump_fav,VFH,calendar,1min,60,False,8,239,6,3.949758276091231e-11
-8,etf_leads_kalshi,6.002983349962733e-06,6.016968711333244,1.777134140172075e-09,0.03804395990420306,5082,16,6,28,199,ELECTION_trump_fav,VFH,calendar,2min,120,False,8,224,6,6.042256076585055e-09
-7,etf_leads_kalshi,8.932767635175404e-07,0.3682925785494631,0.7126550857004368,0.03804395990420306,5082,16,6,28,199,ELECTION_trump_fav,VFH,calendar,2min,120,False,8,224,6,0.7935716397863892
-6,etf_leads_kalshi,7.776062409050735e-07,0.32274158583750223,0.7468909550930722,0.03804395990420306,5082,16,6,28,199,ELECTION_trump_fav,VFH,calendar,2min,120,False,8,224,6,0.7935716397863892
-5,etf_leads_kalshi,1.5032685780858053e-06,0.8541847430870989,0.3930026353331899,0.03804395990420306,5082,16,6,28,199,ELECTION_trump_fav,VFH,calendar,2min,120,False,8,224,6,0.4772174857617306
-4,etf_leads_kalshi,-7.724735531241033e-06,-5.183114558640996,2.182109147515168e-07,0.03804395990420306,5082,16,6,28,199,ELECTION_trump_fav,VFH,calendar,2min,120,False,8,224,6,6.182642584626309e-07
-3,etf_leads_kalshi,4.0233231201626796e-07,0.1969606636080067,0.8438583206446522,0.03804395990420306,5082,16,6,28,199,ELECTION_trump_fav,VFH,calendar,2min,120,False,8,224,6,0.8438583206446522
-2,etf_leads_kalshi,1.9843883252103313e-06,1.7098806878262942,0.08728793829922232,0.03804395990420306,5082,16,6,28,199,ELECTION_trump_fav,VFH,calendar,2min,120,False,8,224,6,0.14838949510867794
-1,etf_leads_kalshi,7.86869248669092e-06,6.9151119752156145,4.674939574803266e-12,0.03804395990420306,5082,16,6,28,199,ELECTION_trump_fav,VFH,calendar,2min,120,False,8,224,6,2.6491324257218505e-11
0,contemp,-4.593232176740802e-06,-1.5205106468578087,0.12838268493460686,0.03804395990420306,5082,16,6,28,199,ELECTION_trump_fav,VFH,calendar,2min,120,False,8,224,6,0.19840960398984694
1,kalshi_leads_etf,-1.0057905650282726e-05,-2.4264864180102945,0.015245820972218108,0.03804395990420306,5082,16,6,28,199,ELECTION_trump_fav,VFH,calendar,2min,120,False,8,224,6,0.028797661836411984
2,kalshi_leads_etf,-1.3119463473862497e-05,-6.200824543826444,5.616810491549711e-10,0.03804395990420306,5082,16,6,28,199,ELECTION_trump_fav,VFH,calendar,2min,120,False,8,224,6,2.387144458908627e-09
3,kalshi_leads_etf,3.909834474333303e-06,3.566775686239513,0.00036140058056377306,0.03804395990420306,5082,16,6,28,199,ELECTION_trump_fav,VFH,calendar,2min,120,False,8,224,6,0.0007679762336980177
4,kalshi_leads_etf,-3.2000628217207617e-06,-1.2395958204809892,0.2151249273362229,0.03804395990420306,5082,16,6,28,199,ELECTION_trump_fav,VFH,calendar,2min,120,False,8,224,6,0.30476031372631573
5,kalshi_leads_etf,-8.602734713987603e-06,-7.320252996104896,2.4750388623161534e-13,0.03804395990420306,5082,16,6,28,199,ELECTION_trump_fav,VFH,calendar,2min,120,False,8,224,6,2.1037830329687303e-12
6,kalshi_leads_etf,3.534327849466837e-06,4.364518385487053,1.2740313463156905e-05,0.03804395990420306,5082,16,6,28,199,ELECTION_trump_fav,VFH,calendar,2min,120,False,8,224,6,3.094076126766677e-05
7,kalshi_leads_etf,2.118587754578828e-06,1.0611844517500824,0.28860608397409526,0.03804395990420306,5082,16,6,28,199,ELECTION_trump_fav,VFH,calendar,2min,120,False,8,224,6,0.3774079559661246
8,kalshi_leads_etf,-1.326243573072778e-05,-7.81509074218726,5.4923447902384375e-15,0.03804395990420306,5082,16,6,28,199,ELECTION_trump_fav,VFH,calendar,2min,120,False,8,224,6,9.336986143405344e-14
-6,etf_leads_kalshi,1.617973204680275e-05,2.9562176571696264,0.0031143722668432595,0.06438806999742341,1772,16,6,24,150,ELECTION_trump_fav,VFH,calendar,5min,300,False,6,185,6,0.007922848971066291
-5,etf_leads_kalshi,-5.193860536675324e-06,-0.7306377453080025,0.4650004504629267,0.06438806999742341,1772,16,6,24,150,ELECTION_trump_fav,VFH,calendar,5min,300,False,6,185,6,0.4650004504629267
-4,etf_leads_kalshi,1.6372354249874452e-05,4.990103285427963,6.034701654272505e-07,0.06438806999742341,1772,16,6,24,150,ELECTION_trump_fav,VFH,calendar,5min,300,False,6,185,6,7.845112150554257e-06
-3,etf_leads_kalshi,2.685102448368481e-05,2.0281002012987184,0.04255002238598923,0.06438806999742341,1772,16,6,24,150,ELECTION_trump_fav,VFH,calendar,5min,300,False,6,185,6,0.05531502910178599
-2,etf_leads_kalshi,-1.2591427870373201e-05,-2.7273211719313624,0.006385085693705168,0.06438806999742341,1772,16,6,24,150,ELECTION_trump_fav,VFH,calendar,5min,300,False,6,185,6,0.0118580162883096
-1,etf_leads_kalshi,1.1899893814101162e-05,2.1752194797229443,0.029613673098126594,0.06438806999742341,1772,16,6,24,150,ELECTION_trump_fav,VFH,calendar,5min,300,False,6,185,6,0.04277530558618286
0,contemp,-1.691894196747638e-05,-4.462017092429099,8.11917479840515e-06,0.06438806999742341,1772,16,6,24,150,ELECTION_trump_fav,VFH,calendar,5min,300,False,6,185,6,5.277463618963348e-05
1,kalshi_leads_etf,-1.8036089946950273e-05,-2.906351901405843,0.0036566995251075193,0.06438806999742341,1772,16,6,24,150,ELECTION_trump_fav,VFH,calendar,5min,300,False,6,185,6,0.007922848971066291
2,kalshi_leads_etf,-1.956589556479415e-05,-1.675541089921534,0.09382811612700069,0.06438806999742341,1772,16,6,24,150,ELECTION_trump_fav,VFH,calendar,5min,300,False,6,185,6,0.11088777360463718
3,kalshi_leads_etf,5.397234565095533e-06,1.2011069947096238,0.22970970008903624,0.06438806999742341,1772,16,6,24,150,ELECTION_trump_fav,VFH,calendar,5min,300,False,6,185,6,0.2488521750964559
4,kalshi_leads_etf,1.9211257872904863e-05,2.48274406269484,0.013037472218107428,0.06438806999742341,1772,16,6,24,150,ELECTION_trump_fav,VFH,calendar,5min,300,False,6,185,6,0.021185892354424567
5,kalshi_leads_etf,3.177606814612816e-05,2.9997778816250644,0.002701765509280789,0.06438806999742341,1772,16,6,24,150,ELECTION_trump_fav,VFH,calendar,5min,300,False,6,185,6,0.007922848971066291
6,kalshi_leads_etf,2.2712558916305506e-05,3.7345650460532216,0.00018803988794751286,0.06438806999742341,1772,16,6,24,150,ELECTION_trump_fav,VFH,calendar,5min,300,False,6,185,6,0.0008148395144392224
-6,etf_leads_kalshi,-4.511786813371869e-05,-2.029503536211951,0.04240702917471314,0.10440682284087621,631,15,6,24,102,ELECTION_trump_fav,VFH,calendar,10min,600,True,6,162,6,0.1378228448178177
-5,etf_leads_kalshi,2.0794679599820956e-05,1.1389634959591333,0.25471838000559366,0.10440682284087621,631,15,6,24,102,ELECTION_trump_fav,VFH,calendar,10min,600,True,6,162,6,0.4139173675090897
-4,etf_leads_kalshi,2.637298739948481e-06,0.13667077279796433,0.8912910326380338,0.10440682284087621,631,15,6,24,102,ELECTION_trump_fav,VFH,calendar,10min,600,True,6,162,6,0.9761243185874287
-3,etf_leads_kalshi,-1.5553654596539586e-05,-1.829762888795228,0.06728540236952749,0.10440682284087621,631,15,6,24,102,ELECTION_trump_fav,VFH,calendar,10min,600,True,6,162,6,0.14578503846730956
-2,etf_leads_kalshi,6.7851637609117e-07,0.03892848791088909,0.9689474037098715,0.10440682284087621,631,15,6,24,102,ELECTION_trump_fav,VFH,calendar,10min,600,True,6,162,6,0.9761243185874287
-1,etf_leads_kalshi,-7.086927067622484e-07,-0.029928196217789062,0.9761243185874287,0.10440682284087621,631,15,6,24,102,ELECTION_trump_fav,VFH,calendar,10min,600,True,6,162,6,0.9761243185874287
0,contemp,-5.807602886908623e-05,-2.5188805377857326,0.011772859213446228,0.10440682284087621,631,15,6,24,102,ELECTION_trump_fav,VFH,calendar,10min,600,True,6,162,6,0.07028785680338409
1,kalshi_leads_etf,-7.237773020995038e-05,-2.403921078297248,0.01622027464693479,0.10440682284087621,631,15,6,24,102,ELECTION_trump_fav,VFH,calendar,10min,600,True,6,162,6,0.07028785680338409
2,kalshi_leads_etf,-7.235190080541772e-06,-0.42057457800991327,0.6740657605633219,0.10440682284087621,631,15,6,24,102,ELECTION_trump_fav,VFH,calendar,10min,600,True,6,162,6,0.8762854887323184
3,kalshi_leads_etf,5.0324431404156994e-05,1.8859120006616288,0.059306814083759915,0.10440682284087621,631,15,6,24,102,ELECTION_trump_fav,VFH,calendar,10min,600,True,6,162,6,0.14578503846730956
4,kalshi_leads_etf,-6.324203921509771e-05,-1.4016078184416128,0.16103239098784594,0.10440682284087621,631,15,6,24,102,ELECTION_trump_fav,VFH,calendar,10min,600,True,6,162,6,0.29906015469171393
5,kalshi_leads_etf,-6.634845073082455e-05,-2.8242932191458254,0.004738501296763796,0.10440682284087621,631,15,6,24,102,ELECTION_trump_fav,VFH,calendar,10min,600,True,6,162,6,0.06160051685792934
6,kalshi_leads_etf,-9.85174523741667e-06,-1.0637687084435092,0.28743349000524876,0.10440682284087621,631,15,6,24,102,ELECTION_trump_fav,VFH,calendar,10min,600,True,6,162,6,0.41518170778535934
-8,etf_leads_kalshi,3.7259703800555674e-07,0.34485052813611095,0.7302067444514968,0.03450917123411912,22518,16,6,28,237,ELECTION_trump_fav,VGT,calendar,30s,30,False,8,247,6,0.7302067444514968
-7,etf_leads_kalshi,-8.961821692114644e-07,-2.46949420364138,0.013530421057195931,0.03450917123411912,22518,16,6,28,237,ELECTION_trump_fav,VGT,calendar,30s,30,False,8,247,6,0.03611342807766352
-6,etf_leads_kalshi,7.378849243425885e-07,2.300889114603557,0.021397899553442748,0.03450917123411912,22518,16,6,28,237,ELECTION_trump_fav,VGT,calendar,30s,30,False,8,247,6,0.04547053655106584
-5,etf_leads_kalshi,-3.868189877648536e-06,-2.482525851805219,0.013045460154645595,0.03450917123411912,22518,16,6,28,237,ELECTION_trump_fav,VGT,calendar,30s,30,False,8,247,6,0.03611342807766352
-4,etf_leads_kalshi,-7.864343305667775e-07,-2.9323110295238917,0.003364496067902139,0.03450917123411912,22518,16,6,28,237,ELECTION_trump_fav,VGT,calendar,30s,30,False,8,247,6,0.02859821657716818
-3,etf_leads_kalshi,-7.469211070016339e-07,-2.435524073332658,0.014870235090802623,0.03450917123411912,22518,16,6,28,237,ELECTION_trump_fav,VGT,calendar,30s,30,False,8,247,6,0.03611342807766352
-2,etf_leads_kalshi,-3.4463135840929044e-07,-1.43119217797504,0.15237514472452873,0.03450917123411912,22518,16,6,28,237,ELECTION_trump_fav,VGT,calendar,30s,30,False,8,247,6,0.215864788359749
-1,etf_leads_kalshi,2.6969377816224156e-07,0.5647074177164745,0.5722727880419468,0.03450917123411912,22518,16,6,28,237,ELECTION_trump_fav,VGT,calendar,30s,30,False,8,247,6,0.6080398372945685
0,contemp,4.157528468776401e-07,1.0392606811857137,0.2986835158073494,0.03450917123411912,22518,16,6,28,237,ELECTION_trump_fav,VGT,calendar,30s,30,False,8,247,6,0.39058613605576464
1,kalshi_leads_etf,-1.7773932971148435e-06,-2.7493413222820395,0.005971516779363073,0.03450917123411912,22518,16,6,28,237,ELECTION_trump_fav,VGT,calendar,30s,30,False,8,247,6,0.03383859508305741
2,kalshi_leads_etf,-2.577303398950785e-07,-0.6110232296835617,0.5411842017920991,0.03450917123411912,22518,16,6,28,237,ELECTION_trump_fav,VGT,calendar,30s,30,False,8,247,6,0.6080398372945685
3,kalshi_leads_etf,-9.953637686991957e-07,-1.5343860945907246,0.12493469647143948,0.03450917123411912,22518,16,6,28,237,ELECTION_trump_fav,VGT,calendar,30s,30,False,8,247,6,0.1930808945467701
4,kalshi_leads_etf,-4.357512108400846e-07,-0.7756548977910946,0.43795277690736,0.03450917123411912,22518,16,6,28,237,ELECTION_trump_fav,VGT,calendar,30s,30,False,8,247,6,0.5317998005303658
5,kalshi_leads_etf,2.247048306305951e-06,2.5251800930493835,0.011563901193122228,0.03450917123411912,22518,16,6,28,237,ELECTION_trump_fav,VGT,calendar,30s,30,False,8,247,6,0.03611342807766352
6,kalshi_leads_etf,4.688465404526554e-07,1.9010320217290924,0.05729781845820908,0.03450917123411912,22518,16,6,28,237,ELECTION_trump_fav,VGT,calendar,30s,30,False,8,247,6,0.10822921264328382
7,kalshi_leads_etf,-4.393369517951103e-06,-8.91976735327661,4.672687466499431e-19,0.03450917123411912,22518,16,6,28,237,ELECTION_trump_fav,VGT,calendar,30s,30,False,8,247,6,7.943568693049034e-18
8,kalshi_leads_etf,9.493950744861706e-07,1.5627063697477195,0.11812167549189809,0.03450917123411912,22518,16,6,28,237,ELECTION_trump_fav,VGT,calendar,30s,30,False,8,247,6,0.1930808945467701
-8,etf_leads_kalshi,-2.1716222088371512e-06,-3.955636570326428,7.633112700118965e-05,0.03618816596810348,10893,16,6,28,223,ELECTION_trump_fav,VGT,calendar,1min,60,False,8,239,6,0.0004325430530067413
-7,etf_leads_kalshi,1.0993211272026085e-06,0.8489325702889989,0.3959188140944282,0.03618816596810348,10893,16,6,28,223,ELECTION_trump_fav,VGT,calendar,1min,60,False,8,239,6,0.48075855997180567
-6,etf_leads_kalshi,1.5607534749919083e-06,1.7635990547382328,0.07779950698161918,0.03618816596810348,10893,16,6,28,223,ELECTION_trump_fav,VGT,calendar,1min,60,False,8,239,6,0.1102159682239605
-5,etf_leads_kalshi,-4.251367833729776e-06,-3.841721538430096,0.00012217439540151005,0.03618816596810348,10893,16,6,28,223,ELECTION_trump_fav,VGT,calendar,1min,60,False,8,239,6,0.0005192411804564178
-4,etf_leads_kalshi,-1.9838053165311695e-06,-3.2666435837113545,0.0010883060298326442,0.03618816596810348,10893,16,6,28,223,ELECTION_trump_fav,VGT,calendar,1min,60,False,8,239,6,0.00370024050143099
-3,etf_leads_kalshi,4.6922985306629205e-07,0.4920163852218505,0.6227077603799818,0.03618816596810348,10893,16,6,28,223,ELECTION_trump_fav,VGT,calendar,1min,60,False,8,239,6,0.7047928821529033
-2,etf_leads_kalshi,-3.079226930368567e-06,-1.5603228127136888,0.118683615041754,0.03618816596810348,10893,16,6,28,223,ELECTION_trump_fav,VGT,calendar,1min,60,False,8,239,6,0.15520165043921677
-1,etf_leads_kalshi,2.18642427474264e-06,2.089821110589752,0.036633872261907306,0.03618816596810348,10893,16,6,28,223,ELECTION_trump_fav,VGT,calendar,1min,60,False,8,239,6,0.062277582845242416
0,contemp,-2.903807162970796e-06,-2.5590064384625006,0.010497179723347577,0.03618816596810348,10893,16,6,28,223,ELECTION_trump_fav,VGT,calendar,1min,60,False,8,239,6,0.0223065069121136
1,kalshi_leads_etf,-3.5770759005115603e-06,-2.687796834370203,0.0071925143364305,0.03618816596810348,10893,16,6,28,223,ELECTION_trump_fav,VGT,calendar,1min,60,False,8,239,6,0.0174675348170455
2,kalshi_leads_etf,-5.443390200646614e-07,-0.3788585820383924,0.7047928821529033,0.03618816596810348,10893,16,6,28,223,ELECTION_trump_fav,VGT,calendar,1min,60,False,8,239,6,0.7047928821529033
3,kalshi_leads_etf,2.160849818602462e-06,1.8679383590630143,0.061770663348779994,0.03618816596810348,10893,16,6,28,223,ELECTION_trump_fav,VGT,calendar,1min,60,False,8,239,6,0.09546375244811453
4,kalshi_leads_etf,-3.7694772791440764e-06,-4.230312051206705,2.333673563212192e-05,0.03618816596810348,10893,16,6,28,223,ELECTION_trump_fav,VGT,calendar,1min,60,False,8,239,6,0.00019836225287303634
5,kalshi_leads_etf,5.909901771192752e-06,2.4741760075422596,0.013354388725104444,0.03618816596810348,10893,16,6,28,223,ELECTION_trump_fav,VGT,calendar,1min,60,False,8,239,6,0.025224956480752837
6,kalshi_leads_etf,-6.797919504738571e-06,-4.342370559067141,1.4095353211688044e-05,0.03618816596810348,10893,16,6,28,223,ELECTION_trump_fav,VGT,calendar,1min,60,False,8,239,6,0.00019836225287303634
7,kalshi_leads_etf,-1.6168463151977999e-06,-3.1898582698786377,0.0014234258295165102,0.03618816596810348,10893,16,6,28,223,ELECTION_trump_fav,VGT,calendar,1min,60,False,8,239,6,0.004033039850296779
8,kalshi_leads_etf,-4.491584138607643e-07,-0.4307676665335547,0.6666373118845224,0.03618816596810348,10893,16,6,28,223,ELECTION_trump_fav,VGT,calendar,1min,60,False,8,239,6,0.7047928821529033
-8,etf_leads_kalshi,5.640699846963923e-06,1.3619987590055616,0.17319827676173627,0.04252878144688921,5082,16,6,28,199,ELECTION_trump_fav,VGT,calendar,2min,120,False,8,224,6,0.5817340730044177
-7,etf_leads_kalshi,1.5408453794691314e-06,0.5584229445955375,0.5765556086010901,0.04252878144688921,5082,16,6,28,199,ELECTION_trump_fav,VGT,calendar,2min,120,False,8,224,6,0.7001032390156094
-6,etf_leads_kalshi,2.9522486632346437e-06,0.9246908331746276,0.35512674906478126,0.04252878144688921,5082,16,6,28,199,ELECTION_trump_fav,VGT,calendar,2min,120,False,8,224,6,0.6793610123209172
-5,etf_leads_kalshi,1.6932878984058659e-06,0.5963207420769765,0.550960976976812,0.04252878144688921,5082,16,6,28,199,ELECTION_trump_fav,VGT,calendar,2min,120,False,8,224,6,0.7001032390156094
-4,etf_leads_kalshi,1.1743218930046405e-06,0.3018409249301243,0.7627733314260039,0.04252878144688921,5082,16,6,28,199,ELECTION_trump_fav,VGT,calendar,2min,120,False,8,224,6,0.8530417907832994
-3,etf_leads_kalshi,-4.633274864101744e-06,-1.2665453385213978,0.20531790811920625,0.04252878144688921,5082,16,6,28,199,ELECTION_trump_fav,VGT,calendar,2min,120,False,8,224,6,0.5817340730044177
-2,etf_leads_kalshi,-1.1549293170112923e-06,-0.873553764198535,0.3823613148987569,0.04252878144688921,5082,16,6,28,199,ELECTION_trump_fav,VGT,calendar,2min,120,False,8,224,6,0.6793610123209172
-1,etf_leads_kalshi,-1.1375140220850942e-06,-0.6100486034772578,0.5418296116729481,0.04252878144688921,5082,16,6,28,199,ELECTION_trump_fav,VGT,calendar,2min,120,False,8,224,6,0.7001032390156094
0,contemp,4.441616591380935e-06,2.5578417743545017,0.01053240028365644,0.04252878144688921,5082,16,6,28,199,ELECTION_trump_fav,VGT,calendar,2min,120,False,8,224,6,0.08952540241107973
1,kalshi_leads_etf,-5.216638367189214e-06,-2.3355652251224646,0.019513912768173016,0.04252878144688921,5082,16,6,28,199,ELECTION_trump_fav,VGT,calendar,2min,120,False,8,224,6,0.11057883901964709
2,kalshi_leads_etf,1.599002824391644e-06,1.0047711921945328,0.3150070384658775,0.04252878144688921,5082,16,6,28,199,ELECTION_trump_fav,VGT,calendar,2min,120,False,8,224,6,0.6793610123209172
3,kalshi_leads_etf,4.8167216513420445e-08,0.012361895366156566,0.9901368857534187,0.04252878144688921,5082,16,6,28,199,ELECTION_trump_fav,VGT,calendar,2min,120,False,8,224,6,0.9901368857534187
4,kalshi_leads_etf,-6.911615421371731e-07,-0.24964375002149286,0.8028628619136936,0.04252878144688921,5082,16,6,28,199,ELECTION_trump_fav,VGT,calendar,2min,120,False,8,224,6,0.8530417907832994
5,kalshi_leads_etf,4.456804456347628e-06,0.842292720169351,0.39962412489465715,0.04252878144688921,5082,16,6,28,199,ELECTION_trump_fav,VGT,calendar,2min,120,False,8,224,6,0.6793610123209172
6,kalshi_leads_etf,1.5667150891535863e-06,0.6473521231705913,0.5174040743970287,0.04252878144688921,5082,16,6,28,199,ELECTION_trump_fav,VGT,calendar,2min,120,False,8,224,6,0.7001032390156094
7,kalshi_leads_etf,2.0250631041274157e-06,1.504562419085833,0.1324366142994259,0.04252878144688921,5082,16,6,28,199,ELECTION_trump_fav,VGT,calendar,2min,120,False,8,224,6,0.5628556107725601
