k,direction,coef,t_stat,p_value,r_squared,n_obs,n_days,k_used,dof,reliability_tier,x_etf,y_etf,bar_freq
-5,y_leads_x,-3.112225572265883e-07,-1.0761013437672071,0.2818819347667011,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
-4,y_leads_x,-6.856608037909873e-07,-1.6434538527769804,0.10028906576561686,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
-3,y_leads_x,3.7803565668327367e-07,1.0165913004589766,0.3093478944157567,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
-2,y_leads_x,-6.256632295714668e-07,-1.0027013774336897,0.31600496511796194,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
-1,y_leads_x,5.928454978985561e-06,8.816671988383789,1.1791202174057033e-18,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
0,contemporaneous,6.528541155250809e-05,18.53621736188821,1.0537788436512536e-76,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
1,x_leads_y,9.33231173679529e-06,13.640149963299645,2.3108489765449496e-42,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
2,x_leads_y,-6.246957928852398e-07,-1.1536055111369912,0.2486619378889935,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
3,x_leads_y,5.193699984031364e-07,1.2423239602719995,0.2141170584663683,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
4,x_leads_y,-1.7567647893269667e-06,-5.638351790271395,1.7168549506755786e-08,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
5,x_leads_y,2.379274905581709e-07,0.8408144242058803,0.40045190516131823,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
6,x_leads_y,-1.779195996047596e-07,-0.47661057541923496,0.6336394513842474,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
7,x_leads_y,-3.708532785267062e-07,-1.0276454867681541,0.30411661918930744,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
8,x_leads_y,-7.913215966193565e-07,-2.2234922705167315,0.02618262401692898,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
9,x_leads_y,1.8757621049430834e-07,0.638821263550975,0.5229392138132696,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
10,x_leads_y,1.190328038789087e-07,0.30471660066834927,0.760582005039312,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
-10,y_leads_x,-3.168172123151088e-07,-0.4689182249900025,0.6391280887851775,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
-9,y_leads_x,-1.9424251486541071e-07,-0.24113418969461314,0.8094511149112781,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
-8,y_leads_x,-1.1352338592071847e-06,-2.1867931193705417,0.02875763000079921,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
-7,y_leads_x,1.4875254501152626e-07,0.1991897586988912,0.8421143102807358,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
-6,y_leads_x,-7.191376864698631e-07,-1.4182080011455613,0.1561300466161045,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
-5,y_leads_x,1.2911389971524023e-06,2.161137122197655,0.03068474875520203,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
-4,y_leads_x,-1.290688940445766e-06,-2.3291145503911572,0.01985299806299623,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
-3,y_leads_x,-4.223223790929724e-07,-0.6991408044527762,0.48446404014856637,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
-2,y_leads_x,2.1613420281708908e-07,0.5684659416078243,0.5697186257159319,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
-1,y_leads_x,1.461846823411227e-05,11.206965616708748,3.76893406618022e-29,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
0,contemporaneous,5.011920369424758e-05,6.7911807017946995,1.1121951081798997e-11,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
1,x_leads_y,7.576266408278118e-06,3.4864533697351945,0.0004894707075982493,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
2,x_leads_y,-3.1107000341315006e-06,-1.7875691654848436,0.07384554391562853,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
3,x_leads_y,5.466519097844311e-07,0.4424341849714716,0.6581750462735301,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
4,x_leads_y,-1.0476215785172255e-06,-0.8714358517191146,0.38351621740684017,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
5,x_leads_y,3.5292696607684365e-07,0.7360767015562202,0.46168402065449543,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
6,x_leads_y,-3.787299802963558e-07,-1.0194407083594499,0.307993788243067,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
7,x_leads_y,5.016801278337138e-07,0.5514317383218256,0.5813377487371421,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
8,x_leads_y,-1.2581476595530664e-06,-1.3985957038565584,0.16193425538285455,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
9,x_leads_y,3.837618911386999e-07,0.436343201548077,0.6625877418230053,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
10,x_leads_y,-7.500539823859683e-07,-1.5944490247046947,0.11083549942845289,0.3415833112165929,51403,15,10,51367,high,VAW,VCR,5s
-10,y_leads_x,-5.14876192496395e-07,-0.7178359943005381,0.47285841680414575,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
-9,y_leads_x,1.1278063733262089e-06,1.8877892387532362,0.059054250440829514,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
-8,y_leads_x,-1.1166702887657998e-06,-2.204892197160301,0.02746166018825335,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
-7,y_leads_x,-5.807637646671717e-07,-0.8208440218039849,0.4117351198900948,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
-6,y_leads_x,4.495252914265548e-07,0.5784701428885286,0.5629467495107645,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
-5,y_leads_x,4.040034386348248e-07,0.8173156534835869,0.41374806346984705,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
-4,y_leads_x,-2.8291557050486685e-06,-4.384449926746533,1.1627922461985386e-05,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
-3,y_leads_x,4.003212115563205e-07,0.5487212844394581,0.5831967371111451,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
-2,y_leads_x,3.681105098312016e-07,0.5454526130688975,0.5854422632731122,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
-1,y_leads_x,1.4790716885101082e-05,8.717712547467789,2.8387856342397153e-18,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
0,contemporaneous,4.1873678612373133e-05,6.433510325793857,1.246901198258313e-10,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
1,x_leads_y,-4.643213298646e-06,-2.7164433980302536,0.006598747741601617,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
2,x_leads_y,-5.8075317926751615e-06,-6.47808149206573,9.289618090783403e-11,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
3,x_leads_y,-4.890955512527118e-07,-0.44620189398725035,0.655451414934162,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
4,x_leads_y,-1.3995544281193361e-06,-1.0067998828278177,0.31403095096853995,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
5,x_leads_y,-1.4240736318152915e-06,-2.657458161885064,0.00787323622821274,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
6,x_leads_y,6.991186151779933e-07,1.4206482626621806,0.15541904032372364,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
7,x_leads_y,-8.645812387806996e-07,-1.3755670603539893,0.1689557106113848,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
8,x_leads_y,-6.126850010088135e-07,-0.938469957592924,0.34800294893722894,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
9,x_leads_y,3.2513274859557376e-07,0.416120893180768,0.677321542120647,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
10,x_leads_y,-3.261294646845731e-07,-0.7460520717308592,0.4556359601800135,0.19217026232255097,51368,15,10,51332,high,VAW,VOX,5s
-10,y_leads_x,-4.77502281568201e-07,-0.9679796802082341,0.33305451795622854,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
-9,y_leads_x,3.7260102174093586e-07,0.49609967971964597,0.6198240851848863,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
-8,y_leads_x,-8.092293151702691e-07,-1.3563396907348748,0.1749911124491751,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
-7,y_leads_x,-7.157378153244759e-08,-0.15954132717489033,0.873242400891005,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
-6,y_leads_x,5.432879844072292e-07,1.3000812673544975,0.19357311729827908,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
-5,y_leads_x,-1.716191630339737e-07,-0.49245995187134417,0.6223942264747069,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
-4,y_leads_x,-1.0203961287370304e-06,-1.902883112907613,0.057055798959150104,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
-3,y_leads_x,1.3693527229456172e-06,2.3768854120686194,0.017459510984375214,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
-2,y_leads_x,-2.195290985695295e-06,-4.771789033150165,1.8259670944541763e-06,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
-1,y_leads_x,1.4814914658175968e-05,7.90880044373574,2.5988080460943635e-15,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
0,contemporaneous,5.8895057007442255e-05,18.011942630310898,1.5701995872789047e-72,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
1,x_leads_y,-1.47655065010437e-06,-1.4626948230123924,0.14355090338782367,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
2,x_leads_y,-3.3124401910177035e-06,-4.7218510081896055,2.3370786591295823e-06,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
3,x_leads_y,-6.289639959805041e-07,-1.298021192520406,0.19428005271139692,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
4,x_leads_y,-2.081473263861822e-06,-4.771684932736599,1.8269112946791204e-06,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
5,x_leads_y,-1.2841630264690843e-07,-0.17085148843658088,0.8643405423069115,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
6,x_leads_y,-2.1739702386699246e-07,-0.7201112166039769,0.47145652195678567,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
7,x_leads_y,-6.378393552626303e-07,-1.3601681800307461,0.17377670948016366,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
8,x_leads_y,-4.947304248068173e-07,-1.1730890134325047,0.24076011181430756,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
9,x_leads_y,-1.469956587136259e-08,-0.037099042539203445,0.9704060354474532,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
10,x_leads_y,-4.4740436475067834e-07,-0.9922834508672207,0.3210592738669703,0.4063693957367327,66895,15,10,66859,high,VCR,VOX,5s
-10,y_leads_x,2.503547252576099e-07,0.616658416376773,0.5374600548278714,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
-9,y_leads_x,-8.501645216197387e-07,-2.6282207827450486,0.008583278726457462,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
-8,y_leads_x,4.4767864910563565e-08,0.11200546620400223,0.91081907244211,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
-7,y_leads_x,6.146407279440311e-08,0.16606569498988547,0.868105250685216,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
-6,y_leads_x,1.655565019521522e-07,0.2851344665975386,0.7755411250504238,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
-5,y_leads_x,5.816949685228489e-08,0.14142255294436762,0.8875361386484675,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
-4,y_leads_x,-4.6190604528249585e-07,-1.5044073903140558,0.13247650255597312,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
-3,y_leads_x,-5.335478457401811e-07,-1.1803716048310129,0.23785245032134184,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
-2,y_leads_x,-9.626917844219568e-07,-1.9076680718764594,0.05643413086238228,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
-1,y_leads_x,1.3060668365174643e-06,1.6207359832751742,0.10507427298509764,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
0,contemporaneous,2.899139922207211e-05,11.331660697099895,9.145409468007341e-30,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
1,x_leads_y,-1.7001049618406359e-06,-2.6636382998860055,0.00773006293219496,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
2,x_leads_y,-1.9166541231567806e-06,-4.37802765005835,1.197581599505362e-05,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
3,x_leads_y,-1.2235823086452113e-06,-2.2997009984298975,0.021465165526688534,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
4,x_leads_y,-7.499312596130125e-07,-1.637968854415632,0.1014281910692005,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
5,x_leads_y,6.013194031224116e-07,1.5173902057654682,0.12916819527796503,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
6,x_leads_y,3.407029098600107e-08,0.06884278129194432,0.9451147642985572,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
7,x_leads_y,-1.0460537977861681e-07,-0.27901383348476627,0.7802342085946834,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
8,x_leads_y,2.839845376409728e-07,0.6048029588310182,0.5453099274324485,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
9,x_leads_y,3.779408285358304e-09,0.007537531998553575,0.9939859765390282,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
10,x_leads_y,6.674835178682504e-07,1.3550059012605606,0.1754156768666182,0.07205757130732737,166372,37,10,166314,high,VDE,VNQ,5s
-10,y_leads_x,-8.276642366312122e-07,-1.1851586201819,0.23595473729701433,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
-9,y_leads_x,-6.053937478899216e-07,-0.7012442957050674,0.4831505705097162,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
-8,y_leads_x,-2.871992796256685e-07,-0.3278583044183945,0.7430188009581675,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
-7,y_leads_x,-1.966365545629183e-06,-2.961429012537326,0.003062150734478426,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
-6,y_leads_x,1.7248936078155466e-06,3.388857448410162,0.0007018448685102225,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
-5,y_leads_x,1.3732772280820212e-06,1.5339856095955315,0.1250331930530034,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
-4,y_leads_x,9.19091313922699e-07,1.0144351997457495,0.310375135282537,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
-3,y_leads_x,4.3400551197075855e-07,0.46957200174029223,0.6386608319484701,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
-2,y_leads_x,-1.1653124176601747e-06,-1.3785452482229645,0.16803500766593205,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
-1,y_leads_x,8.702473647791614e-06,4.942689764476994,7.705204479189139e-07,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
0,contemporaneous,3.059318474250684e-05,3.9187609210024843,8.900534455820538e-05,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
1,x_leads_y,2.52163145975895e-06,3.720357751187057,0.00019894076970963838,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
2,x_leads_y,-3.5451122107788605e-06,-3.877406576186256,0.0001055758473128096,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
3,x_leads_y,8.720531261686506e-07,1.2510732410439813,0.21090775728076827,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
4,x_leads_y,-8.02473218000103e-08,-0.1158810075538715,0.9077468480550545,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
5,x_leads_y,5.005520122466185e-07,0.7933799881037767,0.4275564665281477,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
6,x_leads_y,-5.451916486726679e-09,-0.009139417180739165,0.9927079016537751,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
7,x_leads_y,-1.1692972929191168e-06,-2.0708735399840092,0.038370615491849294,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
8,x_leads_y,-1.038773378189533e-06,-1.0925965794167958,0.27457096523442204,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
9,x_leads_y,7.96350835706709e-08,0.06945035644861991,0.9446311469991172,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
10,x_leads_y,5.856379211034218e-07,0.6378279324781597,0.5235856946084361,0.08613464868296994,39908,11,10,39876,high,VDC,VOX,5s
-10,y_leads_x,8.843633271670168e-08,0.18852413814805738,0.8504657952477661,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
-9,y_leads_x,3.123538094875735e-07,0.45199325055140904,0.6512738447766565,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
-8,y_leads_x,-2.54976459705869e-07,-0.2889016630142497,0.772656631067389,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
-7,y_leads_x,4.2399108676976946e-07,0.5937655836554454,0.552668911082905,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
-6,y_leads_x,4.4065903068911944e-07,0.7874688810207541,0.4310074382339989,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
-5,y_leads_x,-4.196491534633197e-08,-0.05076544593012437,0.9595124255103792,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
-4,y_leads_x,-2.0138539470871887e-07,-0.45990636200295404,0.6455834334841586,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
-3,y_leads_x,1.731401227457176e-08,0.03189983364194109,0.9745519313079426,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
-2,y_leads_x,-7.460520341411326e-07,-1.10463267177597,0.2693187881097463,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
-1,y_leads_x,1.4461318786569842e-05,12.776110966487382,2.22941457461207e-37,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
0,contemporaneous,4.235912733213411e-05,21.369128165148805,2.5892246040606973e-101,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
1,x_leads_y,5.026748635001959e-06,4.767617364100668,1.8641740232988885e-06,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
2,x_leads_y,-1.4943718971500375e-06,-2.087509420809759,0.03684211036316143,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
3,x_leads_y,-1.938665016833084e-06,-2.462153953205103,0.013810537140346475,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
4,x_leads_y,3.8265760503965026e-07,0.6799715321510461,0.4965224865197624,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
5,x_leads_y,6.728879422491143e-07,0.9606353711014567,0.33673553737540474,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
6,x_leads_y,2.8608072813445364e-07,0.3761841164181914,0.7067800229088433,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
7,x_leads_y,-5.664774159019619e-07,-0.5130013635186577,0.607950366898576,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
8,x_leads_y,1.1731971530993057e-07,0.20436427623760187,0.8380688444729845,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
9,x_leads_y,-1.421433583476081e-07,-0.40680196375129335,0.6841534443246826,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
10,x_leads_y,1.1650243642907222e-06,1.632301716716337,0.10261594178212276,0.2747501977829909,39786,11,10,39754,high,VDC,VPU,5s
-10,y_leads_x,6.130484335512123e-07,0.9684838080879018,0.33280280175761656,0.04543196808179628,49008,11,10,48976,high,VOX,VPU,5s
-9,y_leads_x,-2.384085817185758e-07,-0.30563199845702704,0.7598848543031063,0.04543196808179628,49008,11,10,48976,high,VOX,VPU,5s
