k,direction,coef,t_stat,p_value,r_squared,n_obs,n_days,x_etf,y_etf,bar_freq
9,x_leads_y,4.113858631278886e-07,0.7967796950981015,0.4255789896211497,0.04274597086564913,74249,16,VNQ,VCR,5s
10,x_leads_y,4.676597290242337e-07,0.9356920956391542,0.34943174151068357,0.04274597086564913,74249,16,VNQ,VCR,5s
-10,y_leads_x,-6.240411514664557e-07,-0.8113344636004518,0.4171736236685465,0.3357316017404761,70783,16,VOX,VGT,5s
-9,y_leads_x,-4.5871929915656167e-07,-0.9799778030184153,0.3270970756259911,0.3357316017404761,70783,16,VOX,VGT,5s
-8,y_leads_x,1.1706071317827741e-08,0.020453781129557272,0.9836813816697615,0.3357316017404761,70783,16,VOX,VGT,5s
-7,y_leads_x,-3.435148632503726e-07,-0.5778613711543412,0.5633577170340137,0.3357316017404761,70783,16,VOX,VGT,5s
-6,y_leads_x,4.914461912715682e-07,1.0475751151566493,0.2948344076082554,0.3357316017404761,70783,16,VOX,VGT,5s
-5,y_leads_x,2.8466365790410517e-07,0.41736066240879954,0.6764146235281939,0.3357316017404761,70783,16,VOX,VGT,5s
-4,y_leads_x,2.2139288629956515e-07,0.3449873068349291,0.7301039132935958,0.3357316017404761,70783,16,VOX,VGT,5s
-3,y_leads_x,2.111444727346256e-07,0.35098355701486045,0.7256006842528073,0.3357316017404761,70783,16,VOX,VGT,5s
-2,y_leads_x,1.7865568725198305e-06,1.9219635496400898,0.054610344416210835,0.3357316017404761,70783,16,VOX,VGT,5s
-1,y_leads_x,8.656722796164614e-06,11.902668647376874,1.1462210287212273e-32,0.3357316017404761,70783,16,VOX,VGT,5s
0,contemporaneous,7.039864432914245e-05,19.545127575998826,4.538555272545572e-85,0.3357316017404761,70783,16,VOX,VGT,5s
1,x_leads_y,1.5761522854915034e-06,1.875583001926933,0.06071256229361107,0.3357316017404761,70783,16,VOX,VGT,5s
2,x_leads_y,-7.928406568644949e-07,-1.2648327040183116,0.2059313051926588,0.3357316017404761,70783,16,VOX,VGT,5s
3,x_leads_y,-2.3583506409132716e-07,-0.3021460255524317,0.7625407477061303,0.3357316017404761,70783,16,VOX,VGT,5s
4,x_leads_y,3.797303528372621e-07,0.6069726613110927,0.5438690553310935,0.3357316017404761,70783,16,VOX,VGT,5s
5,x_leads_y,4.2294670163563095e-07,0.7265724669852108,0.46748789982454086,0.3357316017404761,70783,16,VOX,VGT,5s
6,x_leads_y,1.0785137554747816e-06,1.6959758247877132,0.08989045845983362,0.3357316017404761,70783,16,VOX,VGT,5s
7,x_leads_y,-3.501587665421261e-07,-0.6816251000461744,0.4954760394045751,0.3357316017404761,70783,16,VOX,VGT,5s
8,x_leads_y,9.347239005805522e-07,1.4937488984053622,0.13524126259587346,0.3357316017404761,70783,16,VOX,VGT,5s
9,x_leads_y,-2.1907253262622386e-07,-0.3382288350860728,0.7351907477407705,0.3357316017404761,70783,16,VOX,VGT,5s
10,x_leads_y,-9.066172566053674e-07,-1.4657099394610635,0.14272732518789175,0.3357316017404761,70783,16,VOX,VGT,5s
-10,y_leads_x,9.815612507654913e-08,0.21196969978872568,0.8321306732433407,0.20393592576075592,70783,16,VOX,VCR,5s
-9,y_leads_x,-8.596203172872997e-07,-2.9177943946843365,0.0035251670697834274,0.20393592576075592,70783,16,VOX,VCR,5s
-8,y_leads_x,8.234590598550227e-07,1.8671512618687118,0.06188046753372082,0.20393592576075592,70783,16,VOX,VCR,5s
-7,y_leads_x,-3.430152561138258e-08,-0.06208961417451724,0.9504914677294616,0.20393592576075592,70783,16,VOX,VCR,5s
-6,y_leads_x,5.413110301644278e-07,1.087662853871121,0.2767439720338212,0.20393592576075592,70783,16,VOX,VCR,5s
-5,y_leads_x,7.42747173866952e-07,1.4660637348617387,0.14263092430834357,0.20393592576075592,70783,16,VOX,VCR,5s
-4,y_leads_x,5.387920720150793e-07,1.0483796231214266,0.2944637379586682,0.20393592576075592,70783,16,VOX,VCR,5s
-3,y_leads_x,2.8715938835884216e-07,0.439934567044329,0.6599844991147827,0.20393592576075592,70783,16,VOX,VCR,5s
-2,y_leads_x,1.7591274730155787e-06,4.118599569478948,3.8118186118051096e-05,0.20393592576075592,70783,16,VOX,VCR,5s
-1,y_leads_x,5.217565007170666e-06,9.581273350897073,9.585575050780333e-22,0.20393592576075592,70783,16,VOX,VCR,5s
0,contemporaneous,4.33927752880713e-05,19.104445413249394,2.3187807179933114e-81,0.20393592576075592,70783,16,VOX,VCR,5s
1,x_leads_y,1.262463007990397e-05,11.303531128131748,1.2604567503283669e-29,0.20393592576075592,70783,16,VOX,VCR,5s
2,x_leads_y,4.892692774579129e-06,6.432361444817396,1.2563654161600616e-10,0.20393592576075592,70783,16,VOX,VCR,5s
3,x_leads_y,2.1657865805392446e-06,3.8537051816495804,0.00011634367749689563,0.20393592576075592,70783,16,VOX,VCR,5s
4,x_leads_y,4.339861835758144e-07,0.8296165256651588,0.4067556303153086,0.20393592576075592,70783,16,VOX,VCR,5s
5,x_leads_y,1.9924771575316436e-06,4.774096408432006,1.8051589688189308e-06,0.20393592576075592,70783,16,VOX,VCR,5s
6,x_leads_y,1.2925225332008874e-06,1.9852961325703307,0.04711153407616053,0.20393592576075592,70783,16,VOX,VCR,5s
7,x_leads_y,1.1080624575119015e-06,2.9583346198458487,0.0030930616230937496,0.20393592576075592,70783,16,VOX,VCR,5s
8,x_leads_y,-3.2474371329882105e-07,-0.5435785017999915,0.5867315569168259,0.20393592576075592,70783,16,VOX,VCR,5s
